kpl	2
khd	2
ipy	1
kpr	1
opw	3
wpl	5
dek	1
soi	4
xty	2
kyj	3
rmy	2
pdr	3
nug	3
soa	7
 ya	26
soj	1
gwr	1
fl√	2
p√ß	1
oyb	2
 sq	53
uig	1
keo	4
pch	2
rnn	2
fne	1
yci	1
upo	2
 su	374
bco	5
ubg	1
bsp	1
vow	1
ubw	2
fbo	1
 sw	123
wta	2
hbl	2
wop	2
 s√	2
y t	91
ilp	1
xi 	1
teq	1
y'l	1
zom	4
b t	2
l y	4
wac	3
 ti	113
iae	1
z t	1
 tr	362
nss	2
sve	4
tyc	2
mvi	2
 ts	3
 tu	86
tyk	1
 tz	2
 ub	3
y u	54
 uk	2
lce	6
zuc	1
m u	4
k u	3
e u	74
nlu	2
nsn	3
p u	1
upc	4
pda	3
upd	3
upk	1
psw	1
i u	1
uvu	4
 uv	2
d v	36
e v	37
vau	6
l v	12
 ve	114
c v	4
w v	2
vim	1
y k	10
viz	1
 vo	49
s w	407
o w	2
y w	27
aif	1
t w	49
lkw	2
h w	13
m w	5
asn	1
xwi	2
wef	1
wet	5
o'd	1
gsp	2
hdr	1
odp	2
d'v	1
 wu	2
 xe	3
w y	1
yeo	1
yew	1
 yi	4
 yo	34
yow	3
m y	2
z z	1
 ze	15
y z	2
zir	2
 zo	6
e z	1
√Ön	1
m √	1
©mi	2
©p√	1
©tu	1
uld	12
fan	27
Pav	2
x N	1
doi	11
y R	8
tbl	1
Erl	1
okw	1
kmo	1
 In	22
okm	4
okl	1
sam	17
kke	5
oog	3
dyg	2
Vad	2
ygu	1
ges	116
obw	2
d n	34
obc	1
ppr	40
bob	22
stf	7
tgo	3
's'	2
Buf	4
lun	46
rog	69
ueb	7
Hus	2
owt	7
wsy	2
dth	9
odb	1
imw	2
bma	3
kbu	2
rt√	3
kag	13
kad	7
dsi	4
√±a	2
eps	20
ffs	29
nkn	6
suo	3
ndn	5
ssl	22
ksm	4
ies	617
ops	38
kou	9
hym	12
ehy	3
ckj	2
lni	2
biz	2
ekl	6
vou	25
itm	7
hib	26
elm	20
rdw	4
dba	14
rdb	8
orh	4
syi	4
igw	3
tcr	6
yip	2
gho	23
Fah	1
bif	5
foc	13
Rus	11
icy	10
lti	58
ibs	3
dum	23
pwi	1
bey	5
wil	14
bev	5
pay	23
ltw	1
llh	6
're	3
elc	6
tzo	5
egs	4
leh	4
rnr	1
fud	4
d K	1
 Iv	3
C H	1
efr	31
fou	28
rr'	3
ogs	17
bef	6
y'a	1
eds	28
edp	2
dpa	13
vor	31
aer	12
dfe	1
dev	40
daz	4
nza	12
uty	4
 Ki	30
u b	1
wid	12
 be	248
awd	7
ub'	5
eez	17
tht	3
aba	34
cud	12
rb 	6
bap	6
dam	33
Gra	11
tcy	1
aml	5
nkb	3
bil	129
njo	10
jo'	1
Afr	4
wag	21
ooz	12
ozl	2
lyh	7
llp	5
afu	1
efu	63
lef	12
ldn	6
otc	19
gpi	4
y b	68
m b	10
kst	15
Iow	4
ksp	2
ksl	5
ehu	6
ogg	51
urh	1
kga	1
ckf	4
kbi	5
jav	4
ewb	6
k b	26
t b	82
ben	39
hka	2
n b	48
isy	4
boo	71
g b	158
ky'	12
b h	1
 ba	335
baa	3
toz	4
√©p	2
b b	3
azu	2
a T	21
 az	2
 ay	6
 ax	10
awl	24
irw	6
wfu	4
fom	4
dab	17
lki	13
mns	2
bre	73
big	11
iof	2
mna	8
mn'	2
usp	18
dog	25
dib	13
xeg	3
ksg	2
 au	88
ypi	11
ttu	3
 Ex	8
 l 	1
up√	2
h√©	5
heo	20
ney	45
© a	1
hyi	2
 at	63
day	37
kpe	3
 ta	202
mpt	36
sym	15
asy	12
syl	9
kpi	6
sum	35
ipb	4
gn 	2
apl	21
xia	6
xie	5
tfu	23
fac	57
gtz	1
wro	8
rmr	1
rml	7
rmh	8
hsa	4
ful	162
mch	1
Ela	4
duo	11
rck	1
Cag	2
hly	22
hdu	1
oca	56
elh	1
hde	1
 UH	1
chd	7
rc'	2
uap	2
h v	2
uam	2
uae	1
pek	6
ppu	5
xim	8
mse	5
pre	305
 Pa	58
©d 	1
yda	4
©'s	7
pog	13
plo	50
Sha	20
 ap	127
nxi	3
sy 	23
a F	10
ybr	1
ym 	1
gym	7
ipo	10
pod	16
tih	1
h P	6
tid	18
siu	9
axe	14
fia	16
ked	123
ulm	6
iom	6
nih	5
yar	22
gry	3
nag	47
Ana	4
e d	131
neu	27
izi	7
ecd	3
m I	2
ovy	1
Isa	2
peo	8
 an	206
Sop	3
muc	6
lpy	1
amn	8
iab	29
kun	3
meb	8
ds 	283
 fi	175
rfb	3
bae	2
guo	4
adz	4
uou	35
 am	84
nam	45
aic	7
gam	30
wsk	1
alr	6
aa 	1
 Ly	7
roy	19
Nip	1
of 	6
ihi	6
xyc	1
gan	71
gsi	1
viu	2
a a	11
Fe 	1
iin	3
bum	12
Ail	1
bei	4
 al	119
aja	2
Pyl	1
byl	9
p a	2
ksk	2
ift	45
y A	5
irf	2
tha	50
Cel	6
 ah	2
gav	3
seb	7
hts	35
w a	6
kya	3
fte	41
afr	5
lwa	7
afo	3
ixe	14
Fad	2
aii	2
fix	20
t√®	3
fab	13
dyn	13
zy'	3
Chr	18
enr	19
pok	17
aeo	4
sua	23
x T	2
 ae	21
 AC	1
dvi	6
ket	73
rb'	5
epe	58
adv	42
dop	4
art	239
dob	2
xtu	4
jut	5
idw	14
in√	2
jus	21
djo	4
shm	21
joi	14
iop	14
b's	53
m n	6
dje	2
isp	75
adj	14
i√≥	1
deq	4
unc	134
t c	127
pun	40
pey	1
lyt	11
ary	117
ifi	131
 Ma	203
tyl	18
oms	35
thf	6
ut√	1
wdy	2
meo	11
ccu	33
rue	13
tiu	8
ccr	5
gly	65
lbi	6
lfo	6
par	217
oeh	1
cep	48
odl	15
c a	29
uid	11
 ac	144
buz	5
Gun	1
bsu	5
ct'	23
Sed	1
ces	170
nox	3
bed	56
orb	26
ske	34
bse	18
atf	7
gnm	4
ded	137
erm	154
ae 	16
sma	76
ptn	4
bru	25
cNe	1
o K	4
bom	15
w's	68
abn	6
Puc	1
eeh	7
 Aq	4
blu	42
t Z	1
duc	78
op'	31
obs	50
uct	90
©s 	7
rap	171
HTM	1
e a	132
r a	54
t a	87
 ab	104
Tea	2
zoo	9
sor	92
lbu	4
dva	4
 aa	2
ºri	1
lra	3
gsa	1
lyw	6
 Z√	1
Zyu	2
ply	15
 Zw	1
Zun	1
Zn'	1
Zn 	1
nfa	29
wea	53
bwe	2
mdr	1
y Z	2
Zhi	1
uir	32
 Zh	2
yup	2
Zhe	1
Zes	1
nzw	1
hyr	2
Zen	3
n Z	5
ync	14
eke	16
Zap	2
k Z	1
nuc	13
eip	4
n I	8
gil	16
Zan	1
bez	6
Zai	2
rez	6
h Z	3
Yvo	1
ur 	42
Yve	1
av 	1
ek'	8
Yug	2
on'	605
Yuc	1
Yua	1
tog	23
g Y	1
 da	116
uTu	1
ouT	1
otn	4
Yor	2
koh	3
wph	1
isi	170
won	9
Yok	2
awp	1
kna	14
 Ym	1
 Yi	1
efy	1
Ygg	1
Yer	1
nal	184
kyd	3
i Y	1
vha	1
ior	34
n Y	7
cyt	5
Yel	1
Suc	2
yea	11
e Y	3
ze 	14
 Mc	32
Yan	3
kro	8
w Y	1
weh	1
gya	3
eh 	1
m s	35
htz	1
Nik	4
aht	1
Xer	2
rfr	2
c Y	1
Xuz	1
hry	5
pil	50
mm 	1
 Xo	1
Tun	4
Xma	1
 Xm	2
fbe	2
u X	1
ta'	29
kpo	4
Xim	1
 Xe	4
Xan	1
 X'	1
yom	3
yli	19
 Le	67
cyb	4
yet	8
Den	4
fe'	11
nc 	3
Wyc	3
iod	10
tze	10
ixp	2
ozz	2
Wor	5
die	98
nwo	8
olw	3
umn	17
Ebe	2
Woo	5
tra	430
ipw	2
Won	2
Sti	4
Blu	2
euc	1
Wol	5
ylo	11
lf 	5
 Wo	16
aue	3
v Z	1
Wod	1
f y	1
Wob	1
Wis	2
udo	8
inf	82
k W	4
rp 	8
pag	19
Win	13
noy	3
swe	44
Wim	1
 Ko	16
lmi	16
Wil	15
c p	28
Wig	1
 Wi	47
tly	79
a W	4
y L	7
y W	5
g W	3
aij	1
 AM	1
 Sk	2
 Wh	14
baf	3
stp	8
af 	4
val	74
Wes	11
 pi	185
ktr	2
Wel	5
d Z	1
 cs	1
l W	2
ety	25
bst	42
t W	5
ump	62
f W	1
i W	3
Wah	1
 WH	1
ASP	1
t P	10
 W'	1
Qui	3
ulc	18
uel	31
Vui	1
shf	3
mib	2
 Vu	3
 La	62
tap	30
Vor	1
igl	9
ezh	1
Von	2
swa	56
x P	1
Vol	7
 Sm	2
 no	162
x W	2
auj	1
lck	1
Vog	2
phs	8
ouc	26
k V	1
la'	49
cry	15
Vla	5
Viv	1
vek	2
uly	3
Vit	3
Pei	2
h V	1
irg	10
Vio	1
Vin	4
Vil	3
uto	38
gou	7
Vik	2
nh 	1
 Ad	22
Vic	6
y V	1
afl	3
hdi	2
yel	15
Ves	2
unu	5
zue	2
lcr	4
 Ve	29
c q	1
Veb	1
ntu	41
hwh	4
Vas	4
Mn 	1
dyk	2
©ry	1
ner	243
lky	3
cet	13
l V	3
Buc	5
Va 	1
VLF	1
gzh	3
spi	102
VIP	1
ggi	54
k y	3
 VI	1
s V	60
u F	1
bai	9
tmi	3
zbe	2
rxe	1
err	130
cec	2
 Ut	4
mqi	1
CD'	1
sc 	2
nru	4
Uru	3
mus	53
Urs	1
vus	2
t U	2
Urd	1
Ura	2
lui	13
wth	2
pjo	1
Unu	1
cod	27
ibe	58
Und	1
 Um	1
gs 	194
ert	198
y q	8
k U	2
ued	17
oid	42
Ult	1
Uls	1
 Uk	2
Uju	1
gpa	1
ghu	4
 Ui	1
yti	7
gi'	1
Get	1
 Ug	3
B's	1
agh	4
 my	14
l U	1
 Uc	1
eg'	6
ypl	2
Uca	1
ge 	118
Ubu	1
SA'	1
√°'	1
ird	28
US'	1
hei	26
CO'	1
vut	1
l c	53
s U	23
UN'	1
th'	58
F's	2
bju	7
fiz	5
 UF	1
LA 	1
 eb	3
kyc	1
Tyr	1
Tyn	1
teh	4
 Ty	6
zle	20
izz	34
otm	1
wiz	6
olm	16
ign	81
Twe	3
Tuv	1
rnt	3
uta	29
kme	3
Tup	3
Tue	2
wri	36
Tuc	1
Tua	1
 Tu	27
Tsw	1
gkh	1
Tso	1
sih	1
Sey	2
Tsi	5
iku	2
 sv	2
mp'	21
dhe	13
Tro	3
alp	15
woe	3
Tri	5
wau	1
ii'	1
ys'	1
 Tr	39
vol	59
Toy	2
Tos	2
Ton	5
gm'	2
oml	1
Tom	7
May	2
dd 	2
 To	33
Toc	1
Tob	2
nov	18
 av	31
Tm'	1
dul	41
Tl'	1
Tim	6
iju	1
eac	64
Tie	3
Tib	3
ie 	80
utm	9
o d	5
rsd	1
aoa	1
huc	13
nsv	4
cyd	1
IRA	1
Thu	5
irh	1
huf	8
yui	1
g h	72
u T	2
Pus	2
Thi	1
od 	30
ki'	4
wus	1
n√≠	1
The	9
sgi	4
giv	10
 ly	12
Tex	5
Tet	2
Ter	10
tuf	4
Uni	9
axt	1
lyf	1
see	37
cay	5
gu 	1
Teh	2
mia	26
Ess	3
sda	5
Uta	1
ovs	4
 bl	207
Tch	1
 Tc	2
lbo	20
Tau	2
Tat	3
Tar	8
cu√	1
aoi	2
r T	18
Tan	4
Mem	1
 bo	230
ilm	16
tcu	1
lmu	3
Tal	4
gis	92
ef'	6
f T	1
llc	3
Toj	1
nvi	27
Taj	1
aiy	1
aiw	1
Tai	2
Taf	1
Yal	1
obu	11
Lub	2
i e	2
y m	91
ft 	20
Tad	3
rrh	11
Tab	3
WA'	1
A T	1
√ªt	2
 TW	1
zaz	1
V's	2
NT'	1
naw	4
'an	2
T T	1
®vr	1
dos	11
nqu	40
Izv	2
Szi	1
Syr	4
 Sy	8
 LB	1
Swi	1
Swa	7
Mo 	1
ohi	8
Sve	2
 Sv	2
zy 	9
uki	4
 Bj	2
rag	98
Suz	3
uza	1
Sus	5
bow	25
Sum	8
Sul	2
kko	2
Suh	1
idy	8
ufi	1
Cl'	1
Sue	1
ht'	30
 Su	37
o f	6
waw	1
yx 	2
Sty	3
pyi	4
onv	32
d f	120
tut	28
xvi	1
of'	3
Stu	2
s R	115
Str	3
hi'	8
neh	3
efs	7
√°s	1
ckt	11
kip	3
yop	1
Sto	8
Atm	1
gov	8
egl	15
tet	20
Gap	1
nme	28
tef	12
tat	231
efa	29
Ste	7
zes	30
anl	16
Sri	2
 Ja	47
soc	34
kbo	6
 Sr	3
Jil	1
Squ	1
Spi	7
Sph	1
pai	34
kth	3
 Sp	23
Spa	9
r q	9
oyi	7
Maz	5
Sou	5
Sos	1
tel	89
tul	26
Som	6
Jea	6
ux'	4
k r	10
leg	81
rlb	1
a h	11
olz	1
Sod	3
lss	1
ekb	2
oav	3
g u	66
Sni	1
Saf	1
Sna	1
mut	31
kca	4
mok	13
hso	5
Ne'	1
Sm 	1
Slo	3
xly	1
Wit	1
Wra	2
loa	49
vs 	1
Pac	2
nfe	48
 Sl	13
Mel	13
v S	1
shd	3
SIC	1
je 	1
py'	14
eye	41
 Sj	1
Siv	1
Fre	18
bsl	2
 fo	270
syp	3
rsk	5
Co 	1
 Eu	14
s o	306
nou	63
sgu	5
igm	18
egf	1
 Si	32
dro	75
Shy	1
psh	10
 √©	2
Shr	1
 Ta	62
rev	93
 ex	258
az'	1
loh	5
kok	1
ly'	29
hij	3
ahw	1
'it	1
rwo	17
o F	6
She	17
w S	1
uot	7
wi'	2
un'	11
p K	3
ckl	63
eym	9
N N	1
eyc	4
Sut	1
lda	3
xth	1
Sex	2
Set	2
gei	9
rbs	6
rbi	43
b S	1
afi	4
Sen	6
lt 	29
Sem	3
elk	5
Spe	2
ctr	38
u W	2
Sej	1
hte	54
os'	12
u√©	3
im 	23
ejo	6
sfa	4
Sei	2
tif	79
ore	204
Seg	4
eeb	4
See	1
Hum	1
Seb	1
Ism	2
Scu	1
 li	179
tsm	10
sro	5
Yes	1
gna	44
r S	15
pio	6
dmi	21
mic	97
yod	3
Sco	13
anz	20
so'	3
tso	4
e w	37
hwe	11
r p	86
kop	5
 J'	1
r b	76
kil	33
d I	7
eka	2
hub	9
chn	18
so 	6
vak	1
iap	9
heh	1
Sca	2
c S	2
iob	1
Mr 	1
Cas	10
Sb'	1
paw	17
wye	3
eak	82
H H	1
voy	13
Tas	2
wen	13
vag	18
tau	14
sur	113
Nam	1
kbl	1
Sat	4
x l	6
too	37
htc	2
Sas	3
t S	18
m P	6
jev	2
pph	2
upe	72
bim	3
jan	9
ftl	3
Ath	3
p's	132
hee	71
EF'	1
sir	15
tzs	3
hus	37
eo 	3
Rab	2
org	48
 EP	1
urt	40
lpo	7
del	68
yor	12
tsh	13
ng'	193
rix	5
teu	10
mo'	6
elf	16
fla	117
igu	30
eef	8
oxh	4
eil	15
atl	11
lba	8
ag 	15
cak	7
√≥n	2
Cri	1
our	180
yfu	4
ipk	1
ah 	35
lit	316
oas	18
hy'	19
i P	9
u I	3
Jup	1
Gio	2
Goy	1
Bap	3
sa'	20
AOL	1
u D	1
act	172
rhe	16
mad	22
 dh	1
dah	5
n A	41
ya 	10
h W	7
p h	7
ATP	1
yrd	2
m F	2
cos	47
Tur	10
laz	23
f h	1
sce	61
kas	5
Ark	3
svi	3
ech	50
gen	159
diz	10
nei	17
rbr	10
ns 	637
cah	2
 zy	2
up 	20
r l	47
kly	10
dir	39
arc	115
Hig	6
er'	642
 is	21
ocu	35
ns'	8
ike	47
tec	44
xy'	4
ani	257
mst	21
fo'	4
si'	5
kus	3
tmu	1
tae	5
v A	1
 Pi	18
Olg	1
jak	1
fma	3
wk 	3
g o	65
ia'	97
Wov	1
Yea	3
 AO	1
ubr	13
red	341
ela	92
Alk	1
inb	15
lul	10
ssc	3
ypn	5
uau	3
c t	10
iat	149
Fol	1
igh	232
dys	8
ynn	3
aby	13
 Eh	2
zte	1
uvs	1
 En	17
Nb'	1
jar	8
Pak	4
rnw	2
Brz	1
 le	143
nts	202
us'	69
mfo	7
Eps	1
m f	9
Yol	1
lt'	20
isd	13
Chi	12
dd'	2
eet	61
d N	4
atz	3
ute	87
tot	20
ulr	2
MAS	1
ohn	11
omt	1
x B	2
h√§	2
jec	39
Rem	2
rva	37
ohe	11
zyi	1
lmo	17
 ag	50
rua	6
Cof	1
re 	172
n J	21
vap	7
yon	17
i Z	2
rux	4
mak	28
Ger	11
SSR	1
own	110
cro	116
otl	17
Hux	1
nri	10
rPo	1
Dip	1
ron	173
 Ah	6
Clo	5
lio	62
wak	9
ffi	93
zwe	1
ck'	98
Ahm	3
cal	290
e C	43
XEm	1
is 	96
dda	15
inr	3
rdn	8
Soy	2
ey'	59
Yon	1
s Y	18
aug	36
cks	109
nys	4
S's	6
isl	26
hom	49
lze	1
orl	11
McK	4
 cz	4
ius	24
r I	2
 en	234
agn	39
unl	19
ann	125
Dan	13
l√©	2
taa	1
'Am	1
Ben	11
si 	6
gai	11
zen	13
es'	43
e X	1
ugi	4
ebl	9
Abs	1
ckk	4
keh	2
Als	3
Cab	2
den	187
x F	2
ny'	24
bal	98
inx	6
acr	27
√®c	2
 Z 	1
Yao	2
Flo	5
cog	18
met	111
pwr	1
llu	40
gyb	7
Ple	1
wow	4
do'	17
 Wu	2
iaf	1
L'O	1
bam	3
erd	46
Pu 	1
ks 	173
Tor	5
oso	13
hd 	1
lmy	2
mbi	43
iox	3
lm 	8
Eyc	1
zis	2
mi'	8
t G	3
Rui	1
cel	66
lfw	1
ocr	27
Sie	1
nsi	125
h h	9
yah	2
w d	2
bel	74
sek	4
hes	184
t's	805
dix	1
eln	1
 Us	1
ph 	11
Hei	8
bot	28
oce	37
Fok	1
Nb 	1
lps	3
ria	220
epi	44
ndy	17
d t	127
Boa	1
lal	7
di'	5
nyi	4
cty	5
Ras	5
wou	6
l A	4
ado	56
Ano	1
 St	55
Low	3
hat	42
enc	309
abe	48
reu	14
ra 	47
k w	9
Jur	2
tro	195
amp	105
ndj	1
Leo	9
bir	35
nzo	5
qui	166
ehr	1
jib	8
alq	3
ror	20
uka	2
ene	301
o O	3
yho	17
eid	9
aps	49
tsa	3
 CO	1
van	77
 Kn	9
Aha	1
lsp	3
 S√	1
Sla	7
rej	18
k M	5
ald	39
chw	8
Pin	7
taw	11
axa	9
fly	17
ms 	159
pab	3
way	84
pdo	3
mid	42
 ha	272
Jos	8
am 	54
lep	23
oro	66
sq 	1
ma 	33
Vis	1
eha	26
pth	1
ll 	113
nat	241
che	322
D P	1
u C	5
Abb	2
nlo	9
k m	3
hag	22
ruy	3
gul	45
gub	1
Ti 	1
kri	1
eja	10
Apa	2
esh	44
ddl	52
dsw	4
u y	1
rre	123
zli	7
hen	79
rn'	23
ban	95
amf	1
om'	38
lik	19
ar 	84
mod	36
niq	7
Epi	3
r√®	2
Aac	1
ipm	5
 Aj	1
 Az	9
yba	6
ery	98
rzt	1
obb	51
bbi	44
coe	11
yap	1
era	330
jad	2
ew 	19
lau	47
Zom	2
c T	3
pt'	9
snu	9
Dos	1
hun	50
ttg	1
cGo	1
hgo	1
Amu	1
nmo	3
lli	255
l R	6
m V	2
ab 	17
aym	10
© r	1
bbr	3
in 	134
f A	3
erC	1
h A	3
 Bi	20
w w	4
lva	26
ca 	16
xis	15
ane	115
yug	1
NIX	1
 py	11
lex	30
mfu	3
nai	33
dsp	5
zac	2
cox	3
hon	102
arl	84
lin	590
ds'	7
Dne	1
ya'	8
rca	27
rei	41
√±u	1
edE	1
lus	68
Alv	2
ncl	34
Rub	6
Elt	1
sea	66
Feb	2
esl	9
i B	11
sub	99
f a	1
rya	11
l H	5
obv	6
Pec	2
oak	11
wer	81
SD'	1
da'	27
buq	2
slu	30
uaw	2
ly 	813
lma	21
 No	43
r W	11
Cep	1
Dis	3
num	37
yhe	2
di 	5
rma	116
las	136
ctm	2
irt	55
lhe	4
psu	9
Pab	5
ffu	10
Ado	2
Bjo	2
Pod	3
i b	1
oyl	4
Ned	1
xcu	5
iou	144
bia	39
s D	105
nyt	3
A A	1
smi	43
aca	39
Ala	6
fer	104
PU'	1
em'	17
agl	10
nui	5
i A	8
og'	12
w L	2
et 	106
gat	121
Zim	3
 ob	70
rve	51
c K	1
ha 	27
huh	1
Asi	3
nco	98
ibr	22
kin	258
ata	72
hur	39
opo	52
oni	223
k c	19
nzu	1
 Me	73
glo	39
gab	15
urb	42
cuu	1
ari	335
sod	7
ais	51
evo	41
eba	39
g M	1
ssy	13
gli	60
rka	12
Cum	2
But	1
scu	61
y E	4
rqu	16
cui	11
 Ub	1
rel	111
w n	2
 AZ	1
chs	12
epo	47
tua	54
irM	1
Ori	6
az 	1
Aly	4
sip	14
oon	74
de 	91
zee	3
emt	1
mco	2
utc	21
onu	16
ulg	27
up'	16
